Protein,FS1 A HCC827-rep2,FS1 B HCC827-rep2,FS2 A HCC827-rep2,FS2 B HCC827-rep2,FP1 A HCC827-rep2,FP1 B HCC827-rep2,FP2 A HCC827-rep2,FP2 B HCC827-rep2,FP3 A HCC827-rep2,FP3 B HCC827-rep2,MIN PSMs for quant
MRPL55,0.6231,0.5470,0.6607,0.6414,1.3331,1.3353,1.6317,1.6173,1.5593,1.7608,36
MRPL9,0.4240,0.4244,0.4801,0.5234,1.3626,1.4080,1.8977,1.7193,1.7459,1.9355,41
MRPS10,0.4042,0.3753,0.7916,0.8692,1.3048,1.3772,1.7145,1.5114,1.3670,1.4801,23
MRPS11,0.5648,0.5535,0.7935,0.8034,1.2723,1.2524,1.5387,1.3687,1.5438,1.6793,41
MRPS12,0.7253,0.6919,0.7850,0.8056,1.2233,1.3046,1.5208,1.6082,1.3044,1.2717,33
MRPS14,0.5504,0.5750,0.6029,0.5774,1.3872,1.3557,1.8691,1.6818,1.6513,1.6809,16
MRPS15,0.4416,0.4352,0.6908,0.6810,1.2012,1.2619,1.7099,1.5739,1.6710,1.8149,48
MRPS16,0.7182,0.6987,0.7245,0.7305,1.2343,1.2924,1.4829,1.3799,1.4411,1.5954,47
MRPS18A,0.5896,0.6204,0.5578,0.5288,1.2915,1.3015,1.6942,1.5351,1.7232,1.7953,39
MRPS18B,0.4625,0.4735,0.7700,0.7655,1.2700,1.2967,1.6350,1.5256,1.6113,1.7143,48
MRPS18C,0.5186,0.4425,0.7584,0.8111,1.2811,1.4746,1.6571,1.7186,1.4150,1.7572,6
MRPS2,0.5134,0.4902,0.7760,0.8009,1.2667,1.2688,1.6423,1.4932,1.5039,1.6252,56
MRPS22,0.4046,0.3921,0.6991,0.7344,1.3057,1.3068,1.7179,1.5763,1.6583,1.6877,116
MRPS23,0.4614,0.4542,0.7149,0.7400,1.3282,1.3526,1.6992,1.5633,1.5258,1.5626,106
MRPS24,0.7180,0.8013,0.8314,0.8362,1.1697,1.1686,1.4496,1.3787,1.2216,1.4422,13
MRPS25,0.4689,0.5560,0.7447,0.7697,1.2744,1.3408,1.5843,1.6086,1.4860,1.6514,41
MRPS26,0.4477,0.4781,0.7507,0.7839,1.3155,1.2912,1.6628,1.4687,1.4897,1.6111,58
MRPS27,0.3512,0.3220,0.7404,0.7310,1.3328,1.3715,1.8349,1.5657,1.6225,1.7131,95
MRPS28,0.3812,0.3946,0.8461,0.8362,1.3507,1.3329,1.7799,1.5625,1.4670,1.4298,54
MRPS30,0.3967,0.3966,0.5593,0.5607,1.2937,1.3868,1.8581,1.5813,1.7259,1.8389,48
MRPS31,0.5616,0.5123,0.8433,0.8390,1.2886,1.2195,1.5113,1.3937,1.5083,1.5011,68
MRPS33,0.6074,0.5803,0.6937,0.6987,1.2130,1.3414,1.6647,1.4847,1.6609,1.7518,22
MRPS34,0.5958,0.6003,0.7664,0.7393,1.2585,1.3437,1.5790,1.4366,1.5047,1.6120,48
MRPS35,0.4513,0.4981,0.8232,0.8182,1.3156,1.3147,1.6594,1.5678,1.4151,1.4513,66
MRPS36,0.5827,0.5341,0.7278,0.7100,1.2998,1.4338,1.7343,1.7462,1.4164,1.3789,18
MRPS5,0.5111,0.5597,0.7494,0.7646,1.2700,1.2395,1.6192,1.5472,1.6208,1.6430,72
MRPS6,0.4791,0.4410,0.6988,0.6819,1.3774,1.3341,1.7730,1.6817,1.5311,1.6680,50
MRPS7,0.5105,0.5281,0.7118,0.7307,1.3351,1.3663,1.6562,1.5405,1.5639,1.6281,91
MRPS9,0.5265,0.5328,0.7523,0.7523,1.2703,1.3058,1.6249,1.4564,1.5070,1.5655,151
MRRF,0.4674,0.4430,1.3180,1.1955,1.3628,1.3623,1.6500,1.4454,0.7216,0.6451,38
MRS2,0.5819,0.8108,0.3453,0.3721,1.6564,1.6462,2.2458,2.1318,0.8478,1.0198,11
MRTO4,0.9017,0.8639,0.4333,0.4775,1.5423,1.7274,1.1727,1.1146,1.8413,1.7576,93
MSANTD2,0.9294,0.8979,1.1541,1.0585,1.2047,1.0454,1.2384,1.3527,1.0416,0.9084,2
MSANTD3,0.9260,0.8794,0.7936,0.7413,1.1768,1.2569,1.1371,1.0821,1.6813,1.7315,1
MSANTD4,1.0076,0.9351,1.3552,1.5088,1.0784,0.9426,0.8452,0.7280,0.6857,0.7141,4
MSH2,0.7846,0.7598,1.5594,1.5658,0.9464,0.9228,0.7931,0.8175,0.7275,0.7410,165
MSH3,0.6630,0.6066,1.4199,1.3598,1.1609,1.1153,0.9725,0.9097,0.9893,0.9875,68
MSH6,0.7871,0.7260,1.8343,1.7853,0.8155,0.7762,0.6295,0.6729,0.5783,0.5783,170
MSI1,0.6701,0.5994,0.8563,0.9717,1.1036,1.0841,1.2609,1.2309,1.6306,1.8323,5
MSI2,0.5336,0.5217,0.7256,0.6589,0.9407,0.9599,0.9317,1.0155,2.5122,2.7725,20
MSL1,0.4967,0.4254,0.9843,1.0698,1.0603,1.0238,1.0755,1.1199,1.7019,1.6194,12
MSL2,0.7809,0.7950,0.8998,1.0652,1.0999,1.0404,1.0750,0.9183,1.6437,1.5297,6
MSL3,0.7407,0.6343,0.9361,0.9307,1.2744,1.2349,1.0703,1.1677,1.4524,1.5491,3
MSMO1,0.3876,0.3276,0.3510,0.3317,1.3184,1.3789,2.2929,2.0906,1.8335,1.9061,15
MSN,2.2855,2.1854,0.9941,1.0320,0.7019,0.6818,0.7530,0.7642,0.7700,0.8087,557
MSRA,1.9274,1.8369,1.1859,1.1533,0.8879,0.8210,0.8649,0.8514,0.5855,0.5805,17
MSRB2,0.6682,0.5940,1.3537,1.2154,1.2073,1.1909,1.4819,1.3991,0.5503,0.5564,21
MST1,0.5679,0.4895,0.5613,0.6110,2.1344,2.3265,0.9506,1.2719,1.2683,1.3266,4
MST1R,0.4760,0.5111,0.4957,0.4953,1.3076,1.3251,2.0187,1.8224,1.7719,1.7656,34
MSTO1,2.8367,2.4601,0.9137,0.8709,0.7398,0.7267,0.7044,0.6852,0.5289,0.5696,22
MSX2,1.8667,1.8015,1.4971,1.6328,0.6729,0.6230,0.7491,0.4911,0.2615,0.3217,1
MT1A,2.5235,3.1301,1.5575,1.5416,0.3172,0.2936,0.1388,0.0891,0.1488,0.1929,2
MT2A,3.8796,5.0681,0.6138,0.9011,0.1861,0.1335,0.4921,0.0150,0.0405,0.0150,1
MTA1,0.3937,0.4302,1.2203,1.2139,1.3747,1.3760,0.9227,0.9482,1.2128,1.2348,50
MTA2,0.6439,0.6555,1.2895,1.2500,1.1185,1.1338,0.8272,0.8801,1.2242,1.2551,82
MTA3,0.6180,0.5893,1.1162,1.1639,1.3485,1.4264,0.9888,0.9763,1.3466,1.3644,26
MTAP,2.1868,2.2087,1.1512,1.1001,0.7214,0.6885,0.6769,0.6512,0.5983,0.6557,67
MT-ATP8,1.5753,1.3087,1.2248,1.1806,0.9069,0.8388,0.9887,0.6206,1.0085,0.8232,2
MTBP,0.7653,0.7442,1.0970,1.0848,1.0837,1.0715,1.0530,1.0671,1.4963,1.2789,10
MTCH1,0.5049,0.4917,0.4236,0.3852,1.6697,1.6796,2.7029,2.2172,0.9478,1.0809,28
MTCH2,0.4136,0.4477,0.4046,0.3799,1.6952,1.6969,2.7513,2.4765,0.8352,0.9530,58
MT-CO1,0.2740,0.2876,0.2093,0.2500,1.7372,1.8926,3.3031,1.8445,1.0288,1.3352,4
MT-CO2,0.7302,0.7096,0.4851,0.4891,1.5338,1.6039,2.5484,2.2090,0.9214,0.9851,90
MT-CO3,0.9843,0.8510,0.7813,0.8547,1.2970,1.4385,1.8484,1.8155,0.8645,0.9350,7
MTDH,0.3853,0.4126,0.5490,0.5619,1.1782,1.2092,2.0668,1.9143,1.7415,1.8058,124
MTERF,0.4747,0.4307,0.6339,0.5754,1.4046,1.5831,2.0451,1.6229,1.5246,1.7029,7
MTERFD1,0.4798,0.4826,0.6821,0.7216,1.3280,1.3265,1.9097,1.6893,1.6013,1.4835,15
MTERFD2,0.3525,0.4287,0.9513,1.0354,1.4817,1.5143,1.7878,1.6230,0.8934,0.8251,24
MTERFD3,0.8591,0.5725,1.4602,1.2383,0.9162,0.7447,0.8727,0.7181,0.6562,0.5529,3
MTF1,1.5990,1.3977,2.0136,1.6943,0.6932,0.5679,0.4022,0.3437,0.3848,0.2988,3
MTF2,0.4545,0.4496,0.4110,0.4929,1.9084,2.0196,1.2349,1.3125,1.9718,1.8804,20
MTFMT,0.2778,0.2839,1.0605,1.1466,1.3030,1.4871,2.0414,1.4614,0.9316,0.8242,4
MTFP1,0.5225,0.5538,0.4026,0.4899,1.6054,1.5972,2.4662,2.4469,1.0619,1.0300,4
MTFR1,0.3394,0.3375,0.5260,0.5431,1.6113,1.7017,2.6567,2.1988,0.8336,0.9550,14
MTFR1L,0.2496,0.2801,0.3817,0.4467,1.7820,1.8115,2.9190,2.6502,0.7963,1.0534,7
MTFR2,0.4546,0.4306,0.5331,0.4576,1.5944,1.6253,2.4782,2.4295,0.9104,1.0047,15
MTG2,0.7673,0.7642,1.0116,1.0284,1.3087,1.1712,1.4704,1.4055,0.8305,0.9728,12
MTHFD1,2.5567,2.3949,1.1126,1.0878,0.6326,0.5894,0.5674,0.5669,0.5851,0.5606,503
MTHFD1L,0.4241,0.4229,1.1871,1.1538,1.4081,1.3924,1.7051,1.4510,0.7656,0.7198,98
MTHFD2,0.5526,0.5144,1.3943,1.2960,1.2699,1.2307,1.4665,1.3107,0.6349,0.5850,120
MTHFD2L,0.8853,1.1735,1.3122,1.2415,1.1498,1.0671,1.2585,1.1480,0.5883,0.6448,2
MTHFR,2.5668,2.4523,1.2554,1.1665,0.5442,0.4938,0.4924,0.5175,0.4726,0.4981,12
MTHFSD,0.6532,0.5401,1.3876,1.4707,0.7677,1.0784,1.5104,1.3328,1.2387,0.9794,4
MTIF2,0.3820,0.4524,1.3147,1.2964,1.4167,1.3459,1.7520,1.5568,0.5305,0.4704,43
MTIF3,0.2931,0.3725,1.0827,1.1342,1.4578,1.3607,1.7938,1.5749,1.1299,0.7931,6
MTL5,2.6586,2.5474,1.2465,1.3772,0.4427,0.5543,0.4335,0.4926,0.3807,0.3301,2
MTM1,2.1766,2.0606,0.8602,0.8541,0.8174,0.8218,0.9865,0.9023,0.8021,0.7125,23
MTMR1,2.0142,1.8448,1.1396,1.1521,0.7500,0.7663,0.7396,0.7347,0.7308,0.7360,37
MTMR10,1.2568,1.2269,0.9558,1.0118,1.0573,0.9927,1.1674,1.0150,0.8232,1.0145,11
MTMR11,1.5908,1.3793,0.9244,0.8203,0.9518,0.9849,1.2008,1.1386,1.1002,1.0989,2
MTMR12,2.3158,2.1628,0.9958,0.9977,0.8153,0.7381,0.7174,0.7474,0.5886,0.6137,20
MTMR14,2.3029,2.0446,0.7293,0.6741,0.9696,0.9822,1.0625,1.0145,0.7929,0.8400,12
MTMR2,2.5636,2.2876,0.9846,1.0559,0.6813,0.6626,0.6837,0.6692,0.8347,0.8737,8
MTMR3,2.2059,1.9991,0.7145,0.7440,0.9085,0.8434,1.0028,1.0931,1.0500,0.9891,23
MTMR4,0.8628,0.8669,0.6724,0.7312,1.3632,1.3193,1.5597,1.5093,1.6078,1.3795,3
MTMR6,2.2166,2.2014,0.7248,0.7270,0.7971,0.8698,0.8926,0.8374,1.3015,1.1895,16
MTMR8,2.0660,1.8723,0.6032,0.6250,0.8580,0.8764,0.9777,1.0019,1.6152,1.4206,9
MTMR9,2.1151,2.0383,0.5944,0.6285,0.8416,0.8720,0.9114,0.7812,1.5526,1.5433,14
MT-ND1,0.1723,0.2891,0.1695,0.2347,1.8168,2.0725,3.7133,1.4995,0.9061,1.1856,1
MT-ND2,0.1599,0.1809,0.1114,0.1098,1.8618,2.0342,3.2946,3.2564,0.9178,0.9728,1
MT-ND3,0.9067,0.6108,0.6056,0.4928,1.6178,1.5909,2.7668,1.8538,0.8129,1.0326,3
MT-ND4,0.3527,0.2688,0.7540,0.6540,1.5934,1.5787,2.1858,1.7830,1.1691,1.1040,4
MT-ND6,0.4663,0.5247,0.8084,0.8757,1.3662,1.3346,1.6762,1.4974,1.0272,1.0159,3
MTO1,0.4994,0.5241,1.0273,1.0831,1.3939,1.4054,1.6178,1.5304,0.8382,0.7385,27
MTOR,1.3249,1.1574,0.7415,0.7540,0.9301,0.9599,1.2488,1.2379,1.4059,1.4828,118
MTPAP,0.4931,0.5202,0.7124,0.7852,1.4522,1.5542,1.8470,1.6883,1.1753,1.0849,69
MTPN,3.3849,3.4169,0.8424,1.0218,0.4497,0.4463,0.4930,0.3979,0.3461,0.3296,31
MTR,2.9330,2.7280,0.9965,0.9794,0.6061,0.5728,0.6292,0.5981,0.4774,0.5357,66
MTRF1,0.6361,0.7480,1.3011,1.0737,1.2219,1.3066,1.4389,1.2503,0.8291,0.8468,7
MTRF1L,0.8851,0.9362,1.0216,1.0126,1.1877,1.1309,1.3856,1.3162,0.8085,0.8477,4
MTRR,2.6059,2.5768,1.0368,1.0163,0.5976,0.6557,0.4284,0.6781,0.6991,0.5710,13
MTSS1L,2.1333,1.8895,0.8532,0.8034,0.9272,0.8090,1.1269,1.0153,0.8037,0.8826,12
MTURN,2.9055,2.6600,1.0023,0.8220,0.7319,0.6767,0.5759,0.8561,0.6189,0.2758,1
MTUS1,0.7232,0.6102,0.8640,0.8525,1.2745,1.3907,1.4226,1.3814,1.2924,1.2318,42
MTX1,0.5192,0.5009,0.5361,0.5277,1.5095,1.5604,2.3178,2.2234,0.9630,1.0379,50
MTX2,0.3728,0.3712,0.4554,0.5012,1.6307,1.6167,2.6167,2.3307,0.8744,0.9484,62
MTX3,0.2601,0.3158,0.3242,0.3210,1.7947,1.7868,2.8647,2.7996,0.8739,1.0297,17
MUC1,0.4048,0.2967,0.5920,0.5252,1.0769,1.0872,1.6130,1.3841,2.2261,2.2648,16
MUC13,0.3842,0.3968,0.4943,0.4804,1.0256,1.0502,1.4837,1.4191,2.5672,2.6623,11
MUC16,0.6533,0.6627,1.2005,1.1480,1.0326,0.9943,1.1895,1.1454,1.2433,1.1956,81
MUC20,0.8239,0.7562,0.9372,1.0600,1.1007,0.9719,1.5087,1.2737,1.5862,1.0584,2
MUC4,0.5057,0.6315,0.7720,0.8423,0.9814,1.1223,1.6327,1.4313,1.8052,1.8045,8
MUC5B,0.3727,0.4159,1.1942,1.2070,0.9185,0.8724,1.2819,1.1901,1.5155,1.4907,39
MUL1,0.4112,0.4152,0.4596,0.4854,1.6066,1.6015,2.4906,2.2768,1.0924,1.3296,17
MUS81,0.4914,0.4983,0.8044,0.8663,0.8537,1.0019,0.9724,1.1474,2.3195,2.2456,6
MUT,0.3982,0.3922,1.3276,1.3246,1.3496,1.3528,1.6218,1.4696,0.5999,0.5456,74
MUTYH,1.1157,0.9361,0.8141,1.0561,0.9768,1.1539,1.2750,1.0953,1.5306,1.2739,1
MVB12A,2.7149,2.5279,0.9965,0.9053,0.6991,0.7723,0.7786,0.7875,0.6810,0.7138,11
MVB12B,1.5955,1.3989,0.9235,0.8529,1.0062,1.0846,1.1891,0.9255,1.1872,1.1011,3
MVD,2.5821,2.4894,1.1458,1.0882,0.5638,0.5097,0.5050,0.5116,0.5021,0.5134,66
MVK,2.8561,2.5955,1.2055,1.1479,0.4701,0.5639,0.5547,0.5452,0.3082,0.4029,15
MVP,1.3240,1.2841,0.5132,0.5157,0.6110,0.6157,0.6710,0.7391,2.8553,2.7171,530
MX1,2.3152,2.1273,0.8781,0.7990,0.8273,0.8051,0.8803,0.8444,0.7421,0.7727,179
MX2,0.6648,0.7066,0.5619,0.5520,1.8826,1.8785,1.5310,1.3770,1.2810,1.2420,31
MXI1,2.3458,2.0511,1.4689,1.2257,0.5924,0.5835,0.5026,0.3832,0.2984,0.3362,3
MXRA7,0.2241,0.2573,0.3905,0.4707,1.3884,1.3988,2.0948,2.2057,2.0460,2.0075,31
MYADM,0.8537,0.7437,0.4875,0.4619,1.4421,1.5380,1.7984,1.1296,1.7153,1.6454,3
MYBBP1A,0.4907,0.4911,0.4569,0.4587,1.6502,1.9228,1.0060,1.0193,2.2393,2.1061,399
MYBL1,0.8071,0.7099,1.6577,1.6931,0.9622,0.8369,0.7490,0.8015,0.8052,0.8429,4
MYBL2,0.6639,0.6556,1.6384,1.5839,0.9120,0.8862,0.8737,0.7639,0.9003,0.7236,18
MYC,0.3392,0.2250,1.0789,1.1130,1.6338,1.6533,1.5267,1.2807,0.9348,0.8566,9
MYCBP,1.5647,1.3362,0.9514,1.1046,0.9969,0.9724,0.9240,0.9073,0.8525,0.8673,31
MYCBP2,0.8849,0.8546,0.5595,0.5963,0.9937,1.0181,1.2905,1.3167,2.0851,2.1350,109
MYCBPAP,0.8378,0.7609,2.7633,1.1281,0.8231,0.4505,0.4395,0.4433,0.3380,0.3217,3
MYD88,2.5114,2.1273,0.7942,0.7772,0.8985,0.9078,0.9697,0.7835,0.5323,0.6855,14
MYEF2,0.3963,0.3052,0.4989,0.4932,1.4592,1.5478,1.1298,1.1878,2.2590,2.3095,14
MYF6,2.1336,2.0379,0.7482,0.7418,0.8232,0.8021,1.0454,0.9670,1.0155,1.1452,1
MYH10,1.5097,1.4380,1.3283,1.3285,0.8706,0.8798,0.7755,0.7869,0.6954,0.6397,535
MYH14,2.0165,1.8858,1.1867,1.1729,0.8044,0.8271,0.7004,0.7214,0.6103,0.6041,203
MYH15,0.9034,1.0046,0.9913,1.0580,0.7824,0.8556,0.9715,1.0743,1.6122,1.8064,1
MYH9,2.2743,2.1650,1.1314,1.1811,0.7075,0.6925,0.6398,0.6656,0.6101,0.5793,2243
MYL4,1.4530,1.4633,1.0042,1.1601,1.0236,1.2182,0.8045,0.9546,0.9235,0.9520,2
MYL6,2.3481,2.2696,1.1288,1.1694,0.7177,0.7081,0.6961,0.6709,0.6814,0.6683,171
MYL6B,2.4481,2.1864,1.1546,1.1042,0.6391,0.6546,0.6847,0.6292,0.5711,0.4951,15
MYL9,2.3413,2.2853,1.0250,1.2470,0.7245,0.6762,0.5846,0.6357,0.7064,0.5837,14
MYLK,0.7473,0.8749,1.5969,1.4273,1.0157,0.8851,0.8917,0.8908,0.6967,0.6791,58
MYNN,0.4521,0.6265,0.4853,0.5733,1.1541,1.0933,1.1535,1.2256,2.2350,2.4431,6
MYO10,1.3885,1.2852,0.9054,0.8579,0.9620,0.9389,1.2652,1.2290,1.0985,1.1639,53
MYO18A,0.9004,0.8426,1.3544,1.3115,1.0619,1.0503,0.9548,0.9455,1.0151,0.8854,148
MYO19,0.4672,0.5498,0.4840,0.4733,1.5793,1.7164,2.6179,2.4778,0.8234,1.0071,28
MYO1B,0.8146,0.7659,0.8886,0.9101,1.0523,0.9941,1.5046,1.3619,1.3267,1.4452,349
MYO1C,0.7045,0.6982,0.7576,0.8221,1.1098,1.0632,1.6581,1.4974,1.4239,1.5741,260
MYO1D,0.5264,0.4948,0.8802,0.9575,1.0971,1.0492,1.5910,1.3885,1.5522,1.5995,71
MYO1E,2.3007,2.3408,0.9765,0.9852,0.7140,0.6686,0.7559,0.7490,0.6417,0.6605,116
MYO5A,1.3152,1.0591,1.0303,1.1573,0.8791,0.9002,0.9720,1.0877,1.2166,1.2481,43
MYO5B,1.1249,1.0058,0.8257,0.9784,0.8871,0.8476,1.0941,1.0538,1.7442,1.6388,93
MYO5C,1.3204,1.1967,0.7514,0.7674,1.0057,0.9941,1.1520,1.1961,1.3770,1.4336,59
MYO6,2.3463,2.2553,1.1866,1.1020,0.6977,0.6733,0.6694,0.6309,0.5664,0.5294,275
MYO9A,1.8006,1.8491,0.7744,0.7934,0.9909,1.0499,0.9839,1.0053,0.8744,0.9465,14
MYO9B,2.2343,2.1506,0.9538,0.9252,0.8386,0.8457,0.8258,0.7912,0.6970,0.7006,98
MYOF,0.5021,0.5068,0.4533,0.4639,1.0966,1.1455,1.5558,1.5114,2.3257,2.3772,884
MYPOP,0.4574,0.5080,0.6427,0.7097,1.2413,1.3349,1.2410,1.3612,2.0491,2.1717,1
MYRF,0.7047,0.6657,0.7129,0.6527,1.0915,1.1372,1.5150,1.3929,1.5442,1.5203,10
MYSM1,0.6295,0.6019,1.7212,1.7495,0.9984,0.7884,0.7551,0.7044,0.7508,0.7371,19
MZF1,0.6820,0.5206,1.1068,0.7640,1.1834,1.2020,1.0170,1.1971,1.6763,1.6617,2
MZT1,1.6916,2.0608,0.9451,1.0056,0.7141,0.6163,0.8888,0.6112,1.1461,1.1327,6
MZT2B,1.8938,1.7742,0.8866,0.9476,0.7717,0.7393,0.9004,0.8515,1.1870,1.2211,2
N4BP1,2.3756,2.2229,1.0317,0.9362,0.8803,0.8208,0.7593,0.7953,0.6091,0.5655,54
N4BP2,1.4905,1.3513,0.9876,1.0063,0.9794,0.9343,0.9643,0.9632,1.1802,1.0282,40
N4BP2L2,0.5245,0.4840,0.8939,1.0227,1.4540,1.6602,1.1419,1.1116,1.5894,1.3365,10
N6AMT1,2.8340,2.4958,0.8444,0.8552,0.6406,0.5924,0.6677,0.7039,0.7604,0.8416,3
N6AMT2,3.1878,2.8708,1.0199,1.0864,0.5459,0.5461,0.6059,0.4242,0.3460,0.3263,3
NAA10,2.2356,2.0081,1.3807,1.3382,0.6417,0.5701,0.4839,0.4987,0.4579,0.4616,73
NAA11,1.6604,1.6174,1.1350,1.2806,0.7664,0.9324,0.9108,0.8572,0.8481,0.6747,1
NAA15,2.2646,2.2454,1.2647,1.2645,0.6355,0.5995,0.5264,0.5249,0.4729,0.4897,313
NAA16,1.9024,1.8422,1.3055,1.3161,0.7111,0.7009,0.6581,0.7059,0.5818,0.5856,36
NAA20,2.2027,2.0909,1.3410,1.2833,0.6016,0.5513,0.4591,0.5178,0.4865,0.5032,22
NAA25,2.0338,2.0395,1.3524,1.2357,0.6579,0.5857,0.5787,0.5469,0.5221,0.5359,67
NAA30,2.0624,1.9329,1.4111,1.2913,0.6961,0.6412,0.5410,0.5275,0.6365,0.6034,15
NAA35,1.9345,1.7150,1.2014,1.1028,0.7874,0.7268,0.7808,0.7804,0.6829,0.6972,43
NAA38,0.8714,0.7328,1.0183,0.9252,1.1107,1.0801,1.1706,1.1425,1.6471,1.6014,36
NAA40,2.3265,2.0858,0.9161,1.0289,1.0100,0.9520,0.7759,0.6362,0.5755,0.6744,4
NAA50,2.5045,2.3603,1.3116,1.2464,0.5702,0.5242,0.4395,0.5052,0.4369,0.4443,48
NAAA,0.1817,0.2676,1.2371,1.2152,1.0578,1.0276,1.2057,1.8763,1.3630,1.2343,3
NAALADL2,0.7743,0.7843,0.4777,0.4993,1.1999,1.2481,1.6657,1.7103,1.7995,1.9457,15
NAB1,1.3714,1.3213,1.5774,1.6239,0.7944,0.7224,0.6948,0.6770,0.6669,0.5270,9
NAB2,1.6540,1.4694,1.4079,1.4111,0.8521,0.7430,0.6364,0.7213,0.4541,0.6901,10
NABP1,0.6046,0.7556,1.3226,1.3848,1.2533,1.1050,0.8952,0.9873,1.0631,1.0188,3
NABP2,1.1295,0.9025,1.4130,1.3168,1.1419,1.0554,0.7677,0.7404,0.5888,0.7469,4
NACA,1.6398,1.6063,1.6240,1.6302,0.6865,0.6097,0.5204,0.5267,0.4637,0.4415,116
NACA2,1.8113,1.9255,1.6802,1.9952,0.4001,0.3103,0.2328,0.3673,0.5162,0.3734,1
NACC1,0.7350,0.5812,1.6464,1.5781,0.9897,0.9084,0.9112,1.0276,0.6903,0.8021,32
NACC2,0.7619,0.6963,1.3872,1.2429,1.0678,0.9880,0.8389,1.0897,0.8081,0.6106,5
NADK,2.4778,2.4440,0.8939,0.9253,0.7272,0.8077,0.8253,0.9426,0.5814,0.6021,4
NADK2,0.5791,0.5586,1.3281,1.3267,1.2878,1.2281,1.5250,1.2094,0.5862,0.5451,35
NADSYN1,2.2163,2.1235,1.0745,1.0100,0.7531,0.7095,0.7389,0.7320,0.6162,0.6988,15
NAE1,2.3057,2.1544,1.2636,1.2087,0.5997,0.6241,0.5694,0.5778,0.5127,0.4900,98
NAF1,0.7231,0.6133,1.5056,1.4956,0.8175,0.6994,0.5835,0.5217,1.4464,1.2544,10
NAGA,0.5345,0.6016,1.6058,1.4091,0.8891,0.7937,1.1286,0.9748,0.7385,0.7031,17
NAGK,2.8902,2.8154,1.2299,1.2307,0.5435,0.4742,0.4438,0.3760,0.3656,0.3703,29
NAGLU,0.3878,0.3325,1.1960,1.3215,0.8793,0.8906,1.7279,1.3835,1.1055,1.0814,14
NAGPA,0.7253,0.5815,0.6480,0.6445,0.8883,0.9511,1.6781,1.5577,1.8827,1.9085,6
NAGS,1.2133,0.7776,1.2721,1.2169,1.1782,1.1521,1.1125,1.2671,0.7159,0.6488,2
NAIF1,0.7015,0.6112,0.6962,0.6364,1.9502,2.1126,1.3614,1.2495,0.8871,0.8873,4
NAMPT,2.0292,2.0202,1.2643,1.2150,0.7311,0.6614,0.6642,0.7116,0.5821,0.5741,51
NANP,2.7580,2.7680,0.9742,0.9758,0.5691,0.5613,0.5695,0.6671,0.5048,0.4897,8
NANS,2.4297,2.2890,1.3180,1.2520,0.6044,0.5665,0.4937,0.4774,0.4463,0.4477,178
NAP1L1,2.8499,2.8081,1.0729,1.0614,0.6301,0.6458,0.5686,0.5319,0.4952,0.5207,83
NAP1L4,2.3793,2.2337,1.0073,0.9399,0.7048,0.7118,0.7033,0.7030,0.6880,0.6638,67
NAPA,1.2901,1.1739,0.5205,0.5499,0.9339,0.9507,1.4756,1.3730,1.6795,1.7190,71
NAPB,1.5957,1.4800,0.7839,0.7600,0.8417,0.8563,1.1397,1.1281,1.3491,1.2209,8
NAPEPLD,0.6783,0.6171,0.7626,0.7090,1.3036,1.2381,1.5555,1.3869,1.5898,1.5497,5
NAPG,1.7086,1.5867,0.8111,0.8035,0.8690,0.8873,1.1064,1.1112,1.2396,1.3043,44
NAPSA,0.5273,0.4887,0.8710,0.7956,1.0425,1.0437,1.8223,1.7364,1.4619,1.4948,39
NARF,1.9899,1.9648,1.1041,1.0035,0.8964,0.8598,0.8146,0.9077,0.6868,0.6587,10
NARFL,2.2904,2.0733,1.1951,1.2483,0.7205,0.6909,0.5870,0.6454,0.6283,0.5343,6
NARG2,0.8182,0.8794,1.1574,1.1219,0.9920,1.0184,0.8048,0.8295,1.6207,1.5152,15
NARS,2.3049,2.3174,1.2309,1.1780,0.6378,0.6114,0.5451,0.5879,0.5938,0.5872,171
NARS2,0.7311,0.6937,1.2466,1.2240,1.2150,1.2209,1.4614,1.2465,0.6974,0.5944,52
NASP,1.3338,1.2601,1.9193,1.9108,0.6521,0.5882,0.4219,0.4455,0.3759,0.3426,685
NAT1,3.1506,2.9804,1.1539,1.1229,0.5166,0.4583,0.4336,0.4046,0.3598,0.2997,18
NAT10,0.4571,0.4774,0.4914,0.4943,1.8496,2.1081,1.1861,1.1622,1.8624,1.7437,183
NAT14,0.5165,0.4656,0.3613,0.4302,1.2740,1.3282,2.0285,1.7010,2.0529,1.9676,5
NAT6,2.8819,2.5559,1.0888,1.2075,0.5441,0.6849,0.4359,0.2646,0.5779,0.4178,1
NAT8L,0.7014,0.5905,0.5888,0.5397,1.1723,1.1418,1.7896,1.8952,1.6485,1.8574,2
NAV1,1.9615,1.6462,1.0546,1.0316,0.9336,0.9650,0.9065,0.9105,0.7100,0.7288,34
NAV2,1.3107,1.1964,1.1330,1.1956,1.0996,1.0796,0.9874,1.0301,0.8347,0.8312,31
NAV3,2.0274,1.7758,1.0240,0.9048,0.9877,0.9148,0.9298,1.0227,0.7746,0.7879,12
NBAS,0.4422,0.4379,0.3653,0.3979,1.1912,1.2538,2.0782,1.8228,1.9843,2.1414,96
NBEA,1.6269,1.5555,1.0591,0.9207,0.8990,0.8858,1.0400,0.8849,0.8888,0.8696,8
