Protein,FS1 A HCC827-rep1,FS1 B HCC827-rep1,FS2 A HCC827-rep1,FS2 B HCC827-rep1,FP1 A HCC827-rep1,FP1 B HCC827-rep1,FP2 A HCC827-rep1,FP2 B HCC827-rep1,FP3 A HCC827-rep1,FP3 B HCC827-rep1,MIN PSMs for quant
LRRFIP2,1.6271,1.6144,1.6603,1.6239,0.7268,0.7068,0.6670,0.6939,0.6258,0.6248,48
LRRK1,0.9273,1.2767,0.8525,0.7070,0.8973,0.8698,1.6270,1.3088,1.4597,1.2502,1
LRRN4,0.8749,0.8509,0.3408,0.3979,1.0990,1.0476,1.4342,1.4900,2.0749,1.9335,1
LRSAM1,2.4336,2.1814,1.0496,0.9892,0.8420,0.9484,0.8239,0.7754,0.6433,0.7029,43
LRWD1,0.5398,0.5506,1.2325,1.2286,1.4003,1.5440,0.9740,0.9899,0.7783,0.7825,32
LSG1,0.4916,0.4589,0.5885,0.6447,1.0442,1.0522,2.0157,1.6628,1.3710,1.3483,89
LSM1,2.3955,2.4353,1.1870,1.2430,0.6518,0.6315,0.6117,0.5984,0.9894,0.9332,13
LSM10,0.5998,0.5586,1.1579,1.4518,0.9770,1.0218,0.7595,0.8432,1.7671,1.9401,5
LSM11,0.8369,0.8351,0.9245,0.9558,1.1391,1.0763,0.8970,1.0986,1.6778,1.5895,9
LSM12,1.4327,1.6045,1.4624,1.5102,0.7325,0.8340,0.8372,0.7778,0.7757,0.7469,23
LSM14A,1.0198,1.0401,0.7365,0.6833,0.8619,1.0175,1.0418,1.0775,2.2157,1.7632,68
LSM14B,1.0862,1.1508,1.0116,1.0621,0.8293,0.9091,0.8330,0.8348,2.2138,1.6397,41
LSM2,0.9915,0.9174,1.1534,1.2089,1.1249,1.0802,0.7778,0.7218,1.4140,1.5498,37
LSM3,1.1336,1.0476,1.2182,1.3391,0.9322,0.9569,0.7613,0.6894,1.3953,1.4145,60
LSM4,0.7750,0.7599,0.9301,0.9596,1.2404,1.1947,0.8734,0.9251,1.5377,1.5028,46
LSM6,1.3951,1.4456,1.0461,1.0310,0.9622,0.9393,0.7541,0.6979,1.3081,1.2730,28
LSM7,1.4290,1.4191,1.1026,1.2149,0.9652,0.9815,0.6389,0.6511,1.3386,1.3187,55
LSMD1,3.5546,3.3114,1.0518,1.5286,0.4348,0.6103,0.4504,0.3100,0.4400,0.4803,6
LSP1,3.1971,3.5886,1.0488,1.1805,0.5206,0.4786,0.7103,0.6607,0.2469,0.5505,1
LSR,0.5629,0.5029,0.6439,0.6785,1.1444,1.0979,1.6800,1.6411,1.4195,1.4084,120
LSS,0.5276,0.5710,0.4781,0.4914,1.1359,1.1449,1.7433,1.6449,1.5886,1.5869,88
LTA4H,3.1124,2.8340,1.5682,1.4814,0.4755,0.4893,0.4721,0.4066,0.3948,0.4023,212
LTBP1,0.3857,0.4421,0.8577,0.8829,1.1671,1.2924,1.4844,1.2228,1.4624,1.4680,4
LTBP2,0.5844,0.4736,0.8000,0.9446,1.0110,0.8800,1.4889,1.1967,1.9705,1.6540,2
LTBP3,0.4560,0.4291,1.1531,1.2700,0.9145,0.8525,1.5508,1.2189,1.2827,1.2217,54
LTBP4,0.8687,1.7322,0.9624,1.0523,1.0165,0.9256,1.2971,1.3259,1.3409,1.1395,1
LTBR,0.3646,0.3329,0.3362,0.3135,1.2819,1.2024,2.0580,1.8225,1.5131,1.5345,12
LTF,3.4798,2.8878,0.7580,0.7425,0.5342,0.5454,0.6898,0.6360,1.2536,1.1044,18
LTN1,2.1402,1.8991,1.2491,1.2398,0.7941,0.8080,0.7840,0.8301,0.6980,0.6876,77
LTV1,1.8471,1.8234,0.7052,0.6372,0.6802,0.6994,0.6819,0.7872,2.1124,1.9886,23
LUC7L,0.9330,1.0064,2.1385,2.1621,0.7555,0.6745,0.5944,0.5356,0.5014,0.4364,22
LUC7L3,0.4760,0.4667,2.0440,2.1433,0.8959,0.9377,0.6808,0.6912,0.6096,0.5928,147
LUM,1.6864,2.4147,0.9287,0.8911,0.7517,0.8413,0.8596,0.8241,1.1177,1.1882,6
LURAP1L,3.2385,3.0275,1.3802,1.6021,0.7053,0.4754,0.4184,0.8023,0.6931,0.7024,4
LUZP1,0.6339,0.6863,1.9720,1.8274,0.8945,0.9546,0.7698,0.7963,0.6836,0.6994,144
LY6D,1.4031,1.2249,0.7558,0.7952,1.1522,1.1550,1.4918,1.8308,1.7005,1.7456,1
LY6E,0.3642,0.2633,0.3005,0.3358,1.1975,1.0359,2.0195,1.5994,1.5334,1.2746,3
LY6K,0.2314,0.2614,0.1762,0.1702,1.3220,1.2298,2.1048,1.9181,1.6367,1.7880,10
LY75,0.6527,3.5470,0.4003,0.7001,0.8355,0.9614,1.1999,1.2540,1.3772,1.1577,2
LY96,0.4108,0.4559,1.2481,1.5093,0.8357,0.9400,1.2459,1.1047,1.4319,1.2396,4
LYAR,0.3797,0.3795,0.5615,0.5343,1.2055,1.2939,0.8959,0.9755,2.6005,2.5168,189
LYN,0.4419,0.4326,0.4286,0.4106,1.2252,1.1594,1.8102,1.8542,1.5564,1.5603,100
LYPD3,0.6110,0.5621,0.6004,0.6846,1.1636,1.1229,1.3037,1.6176,1.7109,1.5028,6
LYPD4,1.4995,1.2454,1.3923,1.5451,0.6519,0.2144,1.8889,1.2542,0.4099,0.4386,1
LYPLA1,2.2457,2.1287,1.0582,1.1153,0.8376,0.8060,1.1419,0.8478,0.5249,0.5379,56
LYPLA2,2.6310,2.2913,1.0612,0.9459,0.7691,0.7903,0.7858,0.8157,0.7549,0.7363,31
LYPLAL1,1.9629,1.6619,1.1427,1.1523,0.9670,0.8537,1.2061,0.9559,0.4703,0.4334,16
LYRM1,0.5409,0.4951,0.7888,1.0263,1.4954,1.3325,1.8304,1.4652,0.4491,0.5061,9
LYRM2,0.6058,0.5849,0.8759,1.0484,1.3589,1.2108,1.7110,1.2676,0.6610,0.5722,7
LYRM4,0.7826,0.7503,0.9351,1.0991,1.2619,0.9867,1.7450,1.3084,0.8348,0.6944,5
LYRM5,0.2115,0.2803,0.7968,0.9716,1.5210,1.3496,2.3678,1.5542,0.4855,0.4259,9
LYRM7,0.3174,0.3877,0.9803,1.2922,1.3749,1.2678,2.0261,1.4178,0.3417,0.3280,11
LYSMD1,2.5751,2.0498,1.1775,1.1112,0.7631,0.7096,0.5911,0.5336,0.5066,0.6068,5
LYSMD2,2.9560,2.5325,1.0432,1.1081,0.6920,0.7152,0.6905,0.6336,0.9223,0.7419,5
LYSMD3,0.3586,0.2424,0.2672,0.2756,1.1462,1.1309,2.0995,1.8468,1.9082,2.0240,9
LYSMD4,0.6973,0.6528,0.5281,0.5655,0.9533,0.8771,1.6052,1.4035,2.2116,1.9089,2
LYST,0.7475,0.7917,0.8627,0.7931,0.8859,0.9249,1.5072,1.3276,1.5373,1.5695,35
LZIC,3.1238,2.9775,1.2276,1.3110,0.5325,0.6198,0.4843,0.4855,0.5204,0.4591,25
LZTFL1,3.2926,2.9779,1.1780,1.2256,0.5534,0.6001,0.5279,0.5491,0.4281,0.4732,22
LZTR1,1.7880,1.6765,1.3349,1.2306,0.7849,0.7723,0.8095,0.7557,0.9952,0.9557,15
LZTS2,0.7756,0.8043,1.4701,1.5025,1.1308,0.9712,0.9537,0.9645,0.9325,0.8838,9
M6PR,0.5532,0.5332,0.4472,0.4021,0.9792,0.9996,1.5253,1.5056,2.3953,2.1871,97
MACC1,1.8862,1.6618,1.0845,0.9939,0.9071,0.8921,1.0432,1.0346,0.7340,0.7403,16
MACF1,1.3689,1.2747,1.1223,1.0400,1.0404,1.0697,1.0361,1.1030,0.8124,0.7969,700
MACROD1,0.6560,0.5225,0.9826,1.1145,1.3058,1.2113,1.6827,1.3969,0.5688,0.5979,36
MAD1L1,0.5305,0.4847,1.6601,1.5276,0.9190,1.0287,0.9394,1.0664,0.7249,0.8169,82
MAD2L1,2.4783,2.2034,1.1055,1.0648,0.7590,0.8002,0.7801,0.7804,0.6463,0.7021,30
MAD2L1BP,1.5494,1.1070,1.3957,1.9289,0.7343,0.6618,0.7519,0.6959,0.6877,0.6444,7
MAD2L2,0.4623,0.3915,0.6074,0.8163,1.1855,1.0980,1.2801,1.2526,1.8905,2.1504,1
MADD,2.0527,2.0057,1.1064,1.0934,0.9255,0.8999,0.7942,0.8190,0.7353,0.7301,12
MAEA,1.1514,1.0761,1.2309,1.2233,0.7990,0.7986,0.7543,0.7792,1.6544,1.5381,27
MAF1,1.4864,1.4627,1.5195,1.6353,0.6767,0.8012,0.6769,0.6287,0.9354,0.9948,7
MAFF,0.5233,0.8159,0.6357,0.6922,1.6767,1.9986,1.1324,1.3584,0.7985,0.6890,8
MAFG,0.7328,0.6832,0.5861,0.6223,1.7791,2.1747,0.9935,1.2349,0.8403,0.8576,15
MAFK,0.4796,0.5492,0.4365,0.4975,2.0137,2.3196,1.0158,1.1579,0.7966,0.8257,8
MAGEB2,0.6680,0.8867,0.6268,0.6293,1.0075,0.9480,1.1312,1.1537,2.7446,2.1740,3
MAGED1,1.4722,1.4223,0.8019,0.8237,1.1070,1.1174,1.1058,1.3046,0.9902,0.9036,9
MAGED2,2.1286,1.9767,0.8285,0.7761,0.9882,1.0279,0.9671,1.0908,0.9280,0.9070,51
MAGEE1,1.5848,1.4923,1.0311,1.0192,0.9735,0.9010,1.1081,0.8311,1.4171,1.1238,7
MAGEF1,0.8205,0.6085,0.5827,0.5507,1.1820,1.2932,1.1030,1.1648,1.8900,1.7721,4
MAGI1,0.5628,0.6053,0.7349,0.7884,1.4430,1.5484,1.2602,1.4639,0.7535,0.8378,42
MAGI3,1.5214,1.4428,1.3512,1.3748,0.9609,0.9819,0.8733,0.8845,0.6639,0.6099,47
MAGOH,2.2869,2.3241,1.7007,1.6228,0.5455,0.5462,0.4915,0.4870,0.4658,0.5413,14
MAGT1,0.6059,0.5480,0.4928,0.4389,1.1199,1.1522,1.8525,1.7197,1.5367,1.5160,42
MAK16,0.5190,0.4453,0.5173,0.5042,2.0669,2.0754,0.8842,1.1197,0.9725,1.4575,34
MAL2,0.4581,0.5468,0.4134,0.3999,1.0593,1.0518,1.5094,1.6028,2.2358,1.9793,16
MALSU1,0.4180,0.3636,0.8188,1.1085,1.3843,1.2992,2.0359,1.4673,0.6324,0.6660,29
MALT1,2.6365,2.3583,1.0118,0.9418,0.8459,0.9315,0.7668,0.7656,0.6299,0.5354,37
MAML1,1.1454,1.0746,1.9541,1.9741,0.7572,0.7595,0.6362,0.6119,0.5949,0.5629,12
MAML2,1.5830,1.4962,2.2241,2.0478,0.5555,0.7396,0.4991,0.4634,0.6034,0.4786,3
MAML3,1.1075,1.2413,1.9562,2.2321,0.8083,0.6887,0.3833,0.7356,0.4204,0.6077,1
MAMLD1,0.9751,0.8354,1.2930,1.4111,1.1388,1.1270,1.1352,1.0273,0.6717,0.5337,6
MAN1A1,0.5892,0.2334,0.3387,0.2759,1.1061,1.1505,1.9661,1.6432,1.5473,2.1347,7
MAN1A2,0.5020,0.5896,0.4230,0.4176,1.0735,1.0149,2.2699,1.8447,1.5319,1.8088,20
MAN1B1,0.3020,0.2988,0.2887,0.2949,1.0863,0.9926,2.4230,2.0626,1.5144,1.7558,31
MAN2A1,0.5350,0.4576,0.3764,0.3735,1.0398,0.9269,2.2489,1.8359,1.5971,1.7249,131
MAN2A2,0.5069,0.5098,0.5984,0.6679,1.0999,1.0167,2.0404,1.5577,1.3374,1.3653,23
MAN2B1,0.7578,0.7125,1.1818,1.0211,0.8876,0.7932,1.8861,1.3750,1.1079,1.0592,24
MAN2B2,0.3808,0.4495,1.1666,1.1090,0.8428,0.7814,1.9474,1.3622,1.0342,0.9362,22
MAN2C1,2.0701,1.9842,1.3390,1.1763,0.7330,0.7546,0.7206,0.7213,0.8697,0.8197,9
MANBA,0.4503,0.4298,1.2377,1.1450,0.8495,0.8091,1.8196,1.3335,0.9495,0.8747,32
MANEA,0.5191,0.6821,0.5553,0.5597,1.0826,0.9166,1.4571,1.5031,1.6050,1.8088,5
MANEAL,0.8685,1.0115,0.9421,0.8949,1.1673,1.1258,1.2873,1.2284,1.1769,1.1007,2
MANF,0.5393,0.5582,1.3384,1.5491,0.7969,0.7356,1.4728,1.0719,1.1319,0.9667,174
MANSC1,0.6339,0.4051,0.3303,0.3491,0.9662,0.9662,2.1618,1.8507,1.9123,1.9421,7
MAOA,0.6218,0.7187,0.4650,0.5729,1.2694,1.3182,1.8312,1.8997,0.9238,0.9507,6
MAOB,0.5533,0.5187,0.5279,0.6375,1.3855,1.1919,2.0247,1.8951,0.7832,0.8680,2
MAP10,1.1416,1.1051,0.9830,1.2610,1.0292,1.0585,1.2023,1.1282,0.9962,0.5928,3
MAP1B,2.0435,1.9675,1.6771,1.5223,0.6808,0.6692,0.6156,0.5890,0.6048,0.5926,418
MAP1LC3C,0.4815,0.5515,0.3974,0.3792,0.9078,1.0839,1.9367,1.7961,1.9104,1.7342,1
MAP1S,2.0167,1.8131,1.3766,1.3205,0.8043,0.8312,0.7328,0.7722,0.6969,0.7014,62
MAP2,1.5782,1.3978,1.6803,1.5450,0.7510,0.8452,0.6192,0.5726,0.7876,0.8095,10
MAP2K1,2.9369,2.7507,0.8800,0.8272,0.7665,0.8062,0.7363,0.7658,0.6645,0.6398,59
MAP2K2,2.7568,2.4317,0.7794,0.7742,0.8439,0.8870,0.7052,0.8595,0.6241,0.6848,35
MAP2K3,2.6716,2.6071,1.1268,1.1200,0.7069,0.6822,0.6744,0.7061,0.5701,0.6485,25
MAP2K4,2.4302,2.2683,1.0983,0.8975,0.8090,0.8498,0.7863,0.8001,0.6356,0.6163,46
MAP2K5,2.3103,1.9285,0.8768,0.9958,0.7382,0.8741,0.8436,0.8822,0.8246,0.9531,3
MAP2K6,2.7690,2.5779,1.0856,1.0201,0.7446,0.8427,0.7910,0.7038,0.6225,0.7985,9
MAP2K7,1.9078,1.7000,0.7149,0.6952,1.1700,1.3307,1.0090,1.0318,0.6577,0.7174,19
MAP3K1,0.9172,0.8987,0.9656,0.9630,0.9973,1.0710,1.0953,1.0726,1.5200,1.4557,18
MAP3K11,0.7750,0.7243,0.5619,0.7028,1.1852,1.2804,1.3775,1.3902,1.4267,1.4848,5
MAP3K13,0.7686,0.7560,0.6319,0.6928,0.8531,0.9691,1.3074,1.3565,2.0196,1.9870,4
MAP3K15,1.1269,1.0192,0.4785,0.5515,1.3314,1.2991,1.6664,1.4851,0.9683,0.9877,2
MAP3K2,2.7692,2.4394,0.9513,0.8847,0.8617,0.8782,0.8360,0.7704,0.6541,0.5460,22
MAP3K4,2.6119,2.2465,1.0305,0.8860,0.8143,0.8603,0.8189,0.8596,0.6949,0.7235,26
MAP3K5,1.8211,1.7513,0.7734,0.7626,0.9519,1.0135,0.9456,1.0434,0.9961,0.9823,27
MAP3K6,1.9136,1.7505,0.8948,0.8229,0.9641,0.9703,1.0089,1.0940,0.9369,0.9563,20
MAP3K7,2.4169,2.3090,1.1818,1.0529,0.8464,0.8748,0.7334,0.7144,0.5111,0.5960,29
MAP3K8,2.1900,1.9658,1.3121,1.1973,0.7064,0.8143,0.6607,0.7432,0.7814,0.5344,3
MAP3K9,1.2303,0.7749,0.9762,0.8746,1.1617,1.1149,1.1974,1.1441,1.0512,1.0106,4
MAP4,2.1233,2.0839,1.6051,1.5574,0.6367,0.6534,0.5601,0.5306,0.6513,0.6231,529
MAP4K2,2.4583,2.3862,0.8959,0.9231,0.8288,0.9748,0.8481,0.8805,0.6786,0.7279,14
MAP4K3,1.3573,1.2952,0.9651,0.9225,1.0121,1.0179,1.1669,1.0930,0.9953,0.9095,38
MAP4K4,0.9144,1.0041,1.0534,1.0707,1.0292,0.9894,1.2467,1.1732,1.0832,1.0325,93
MAP4K5,2.6152,2.3123,1.1733,1.1894,0.7178,0.7256,0.7368,0.6866,0.6267,0.6329,44
MAP6D1,0.3631,0.9201,0.7577,1.3195,1.2219,1.0079,1.2185,1.2520,1.2496,1.4302,1
MAP7,1.0600,1.0992,0.8964,0.8095,0.9559,1.0321,0.9790,1.0106,1.7723,1.7070,41
MAP7D1,1.4382,1.4643,0.6518,0.6642,0.8306,0.8876,0.8514,0.8582,2.2386,2.0084,32
MAP7D2,0.9210,1.0318,1.1771,1.4155,0.8536,1.3713,0.7929,0.8244,0.9015,0.7726,6
MAP7D3,0.7447,0.7184,1.1262,1.1020,1.1240,1.2481,1.0758,1.1164,1.1144,1.0546,56
MAP9,0.7324,0.6191,1.0138,1.0119,0.9890,1.0446,1.0909,1.1857,1.5132,1.3575,24
MAPK1,3.2945,3.0940,1.3231,1.2919,0.5439,0.5353,0.5391,0.4992,0.4129,0.4173,80
MAPK12,2.8332,2.9176,1.2217,1.3010,0.6263,0.6671,0.5361,0.5584,0.4528,0.4809,11
MAPK13,3.0225,2.7417,1.1799,1.2031,0.6630,0.6950,0.5801,0.5945,0.4728,0.4703,22
MAPK14,2.8695,2.5737,1.3550,1.2600,0.6116,0.6046,0.5841,0.5325,0.5385,0.4229,29
MAPK15,2.7801,2.4169,1.2403,1.2581,0.6068,0.5967,0.7185,0.6245,0.8061,0.8387,3
MAPK1IP1L,2.8788,3.1425,1.3616,1.3678,0.4729,0.5385,0.5012,0.5687,0.3706,0.4564,5
MAPK3,2.3741,2.2672,1.1060,1.1220,0.8453,0.7664,0.8145,0.8680,0.6383,0.6826,35
MAPK6,2.0573,1.8293,1.0298,1.0333,0.9821,0.9551,0.9888,1.0795,0.7225,0.6583,9
MAPK7,1.9270,1.9637,1.0081,1.0061,0.8451,0.9007,0.8848,0.8114,0.8062,0.7124,21
MAPK8,3.0467,2.5472,1.2746,1.2351,0.6595,0.7259,0.5801,0.6027,0.5472,0.4689,12
MAPK8IP3,2.2679,2.1396,1.2631,1.2356,0.7790,0.7868,0.8088,0.7572,0.6083,0.5971,20
MAPK9,3.2678,2.9212,1.3332,1.2775,0.5510,0.5409,0.4937,0.5219,0.3676,0.4350,21
MAPKAP1,1.5189,1.3362,0.8653,0.8284,0.9957,0.9793,1.0853,1.1121,1.1820,1.1589,16
MAPKAPK2,2.7501,2.6865,1.1597,1.1020,0.6521,0.6960,0.6727,0.6723,0.6373,0.6030,19
MAPKAPK3,3.2429,2.8035,1.2710,1.2129,0.5955,0.5416,0.4844,0.4798,0.4492,0.3803,20
MAPKAPK5,2.4240,2.3228,1.1808,1.1403,0.9480,0.9071,0.7237,0.7446,0.5280,0.6299,9
MAPKBP1,1.4338,1.8291,1.2113,1.1230,0.9500,0.9946,0.8856,0.9891,0.7457,0.9403,3
MAPRE1,2.5930,2.6908,1.2012,1.1998,0.6598,0.6662,0.6893,0.6339,0.5724,0.6045,102
MAPRE2,2.0813,2.1444,1.3196,1.3284,0.7876,0.7847,0.7315,0.7486,0.5718,0.6368,18
MAPRE3,2.7170,2.6317,1.2211,1.0457,0.6064,0.6135,0.6304,0.6262,0.7336,0.6168,8
MARC1,0.4857,0.3820,0.4924,0.5800,1.3555,1.3601,1.9896,1.9368,1.0714,1.2122,9
MARC2,0.5629,0.6069,0.4681,0.4866,1.2816,1.3285,2.0194,1.9184,0.8796,0.9070,8
MARCH2,0.1810,0.1831,0.1725,0.1814,1.4181,1.2088,1.9469,1.9663,1.7193,2.0264,1
MARCH5,0.5692,0.6346,0.4728,0.4491,1.3334,1.3858,2.0966,1.8887,0.7850,0.8648,33
MARCH6,0.4256,0.3527,0.3873,0.4405,1.2284,1.3019,1.8695,1.7475,1.5756,1.5431,6
MARCH7,0.8009,0.7172,0.6349,0.5281,1.2436,1.3013,1.4565,1.4957,1.3347,1.2083,20
MARCH8,0.4052,0.5604,0.7585,0.7627,1.1815,0.9778,1.6866,1.4326,1.4256,1.6450,1
MARCKS,1.4208,1.3380,0.5907,0.6560,0.7789,0.8017,1.3384,1.2496,1.7610,1.6617,409
MARCKSL1,1.0501,1.0331,0.4244,0.4282,0.9178,0.9493,1.5618,1.5656,1.8415,1.7114,76
MARK1,2.0896,1.5906,0.7534,0.7780,0.9255,0.9539,1.0303,1.0694,1.2235,1.2979,11
MARK2,1.4900,1.3500,0.7008,0.6696,1.0131,1.0575,1.1722,1.2404,1.2751,1.2961,85
MARK3,1.9283,1.6969,0.6698,0.7112,0.8913,0.9662,1.0376,1.1497,1.2145,1.1950,41
MARK4,1.2863,1.2071,0.9087,0.9807,1.0886,1.0266,1.0190,1.0333,1.0869,1.2186,3
MARS,1.6991,1.6505,1.1082,1.0295,0.6901,0.6828,0.8065,0.7164,1.7004,1.4870,134
MARS2,0.4223,0.3852,0.9757,1.2034,1.2929,1.2240,1.8055,1.3867,0.5491,0.5928,49
MARVELD1,0.4673,0.4643,0.4004,0.4251,1.1998,1.2428,2.1110,2.0960,1.1984,1.2237,1
MARVELD2,0.4213,0.4727,0.3366,0.4518,1.4433,1.3133,1.8443,1.9857,1.2588,1.3044,33
MARVELD3,0.4430,0.3777,0.3359,0.2850,1.2744,1.2270,1.8839,1.9419,1.4401,1.3747,6
MASP1,2.6485,2.9256,0.6649,0.7851,0.9983,1.0831,0.7524,0.9139,0.5061,0.5949,4
MAST2,2.0499,1.8934,0.8967,0.8309,0.9335,1.0124,0.9433,0.9766,0.8896,0.8840,16
MAST3,1.8238,1.6929,0.8805,0.7997,1.0108,1.1274,1.0780,1.0775,0.9653,0.9199,12
MAST4,1.9791,1.8441,0.9983,1.0274,0.8662,1.0019,0.7558,0.9588,0.8950,0.8442,25
MASTL,1.5503,1.3091,1.5899,1.5273,1.0002,0.9781,0.7770,0.7639,0.5016,0.4404,24
MAT2A,2.4842,2.3771,1.5764,1.4603,0.5812,0.6071,0.5843,0.5237,0.5039,0.4946,159
MAT2B,2.6128,2.3094,1.4976,1.4215,0.5569,0.5312,0.5664,0.5066,0.5886,0.5673,41
MATN3,0.3299,0.2930,0.9377,1.0837,0.9660,0.9913,2.1522,1.3433,1.3358,0.8948,1
MATR3,0.4446,0.4504,0.4485,0.4551,1.7449,1.8847,0.9916,1.0658,1.6267,1.7922,581
MAU2,0.2787,0.3858,0.9454,0.8434,1.6153,1.9521,1.1561,1.2522,0.6787,0.7165,7
MAVS,0.6445,0.5623,0.5343,0.5100,1.3321,1.3096,1.9497,1.7974,0.8073,0.8973,67
MAX,0.5270,0.5045,1.1797,1.3878,1.2734,1.4774,1.1002,1.1253,0.7344,0.7315,17
MAZ,0.3721,0.3995,1.0940,1.1733,1.3247,1.4184,0.9434,0.9198,1.2860,1.2150,6
MB,2.9116,3.0163,1.2584,1.2843,0.5593,0.5369,0.5859,0.4489,0.4905,0.4134,23
MB21D1,0.5375,0.5330,0.4221,0.4720,1.5672,1.7162,1.4184,1.5211,1.2220,1.1461,41
MB21D2,1.8995,1.8826,1.4620,1.2706,0.7410,0.7165,0.8469,0.7688,0.6046,0.5646,12
MBD1,0.3057,0.3015,0.3012,0.3224,2.2571,2.6328,1.2134,1.3325,0.7100,0.7869,20
MBD2,0.3459,0.3736,1.0289,1.1125,1.4314,1.5778,0.8327,0.8701,1.4761,1.4955,24
MBD3,0.3623,0.3887,1.2756,1.4310,1.1837,1.3180,0.7484,0.8147,1.3629,1.3484,42
MBD4,0.4182,0.4182,0.6640,0.6805,0.9436,1.0729,0.8522,0.8936,2.8324,2.6641,22
MBD5,2.6249,2.0735,1.5826,1.1390,0.6969,0.6826,0.7682,0.9195,1.2208,0.7895,2
MBD6,0.5357,0.6531,1.3208,1.5294,0.9864,1.0191,0.7679,0.6884,1.8528,1.3380,1
MBIP,0.4146,0.4366,1.5187,1.5961,1.0901,1.1677,0.8059,0.8663,1.0858,1.0559,19
MBLAC1,1.9304,1.6395,1.3309,1.3738,0.6840,0.7235,0.9080,0.7860,0.9101,0.8686,2
MBLAC2,0.4282,0.4003,0.4076,0.3396,1.2566,1.1855,1.9839,1.8611,1.5715,1.5878,27
MBNL1,0.9856,0.9106,1.5475,1.3639,1.0701,0.9488,0.7358,0.6597,0.7364,0.7180,26
MBNL2,1.3720,1.2830,1.5650,1.3278,1.0900,0.9893,0.7702,0.8039,0.7594,0.6033,1
MBOAT1,0.2899,0.3409,0.2474,0.2948,1.2230,1.1234,1.8555,1.8986,1.5965,1.6805,6
MBOAT2,0.5214,0.4511,0.5141,0.4603,1.2078,1.1926,1.8619,1.6738,1.6628,1.5530,45
MBOAT7,0.5556,0.5347,0.3753,0.3947,1.2022,1.1709,1.7357,1.7312,1.5583,1.6042,48
MBP,0.7915,0.7472,0.7357,0.7110,1.1185,1.1600,1.4869,1.4030,1.2751,1.2135,38
MBTD1,0.5267,0.4200,1.4261,1.5467,1.0904,1.0719,0.8239,0.8009,1.3364,1.2815,8
MBTPS1,0.3693,0.3545,0.4749,0.3862,1.0456,1.0698,2.0681,1.8476,1.6112,1.6556,23
MBTPS2,0.6954,0.7309,0.5983,0.5886,1.0292,0.9901,1.4075,1.3770,2.0380,1.7008,4
MCAM,0.4998,0.5203,0.4840,0.4752,1.3042,1.1848,1.7446,1.9010,1.3406,1.4079,106
MCAT,0.6424,0.5508,0.8119,0.9721,1.2719,1.1829,1.7429,1.4213,0.8741,0.9415,63
MCC,1.9147,1.9042,1.3560,1.3058,0.8410,0.8594,0.8375,0.8446,0.7153,0.6136,9
MCCC1,0.5225,0.5233,0.9127,1.0987,1.2838,1.1721,1.7709,1.2998,0.8049,0.7919,169
MCCC2,0.4237,0.4416,1.0136,1.1572,1.2948,1.1579,1.7671,1.3011,0.7121,0.7161,246
MCEE,0.5441,0.6364,1.0222,1.3564,1.2392,1.1341,1.8698,1.3195,0.6327,0.4862,7
MCF2L,1.5582,1.4881,1.0663,1.0203,0.9012,0.9770,0.9963,0.9064,1.1422,0.9893,4
MCFD2,0.5347,0.5036,1.2458,1.5648,0.7022,0.6966,1.4615,0.9799,1.5480,1.5225,38
MCL1,0.4200,0.3924,0.4494,0.4996,1.3057,1.3566,2.1796,1.9151,0.8680,1.0172,11
MCM10,0.5046,0.5943,0.6336,0.6010,1.4158,1.4603,1.1573,1.2431,1.5278,1.5752,8
MCM2,0.8825,0.8620,2.0682,2.0131,0.8345,0.7406,0.5915,0.5663,0.7164,0.7033,224
MCM3,0.8308,0.7854,1.9106,1.8864,0.8842,0.7928,0.6652,0.6010,0.7557,0.7177,233
MCM3AP,0.4795,0.4964,0.5596,0.6252,1.9789,2.1209,1.0630,1.2736,0.6735,0.8246,62
MCM4,0.7818,0.7898,2.0056,1.9583,0.8492,0.7855,0.6472,0.6096,0.7828,0.7390,210
MCM5,0.7484,0.8289,1.7915,1.7065,0.9504,0.8665,0.7601,0.7266,0.8715,0.8397,188
MCM6,0.8111,0.8151,2.0463,2.0820,0.8223,0.7394,0.5803,0.5523,0.7112,0.7002,307
MCM7,0.7897,0.7822,1.9452,1.8767,0.9342,0.8334,0.7054,0.6867,0.7725,0.7813,164
MCM8,0.9348,0.8325,0.9249,0.9490,1.1522,1.3115,1.0172,1.2102,1.0290,1.1817,6
MCMBP,1.8198,1.6485,1.5331,1.3268,0.8043,0.7982,0.6997,0.7922,0.7710,0.7295,34
MCOLN1,0.8024,0.7427,0.4828,0.5223,0.9420,0.9054,1.6053,1.5714,1.5644,1.5866,7
MCOLN2,0.8291,0.7557,0.4141,0.5311,1.0346,1.0437,1.7333,1.6483,1.6579,1.5349,2
MCOLN3,0.6312,0.4689,0.5130,0.5300,1.0478,1.0094,2.0577,1.6114,1.5615,1.5412,2
MCPH1,0.5619,0.4908,0.7428,0.7371,1.2296,1.2971,1.0067,1.1504,2.1140,1.7088,7
MCRS1,0.6675,0.7556,1.1852,1.1531,1.1348,1.1871,0.7956,0.8043,1.6168,1.6984,18
MCTP2,0.3221,0.3097,0.3066,0.3167,1.2241,1.1272,1.6822,1.5759,2.1068,1.7771,10
